task,row,col,x,y_coord,label,confidence,dem,slope,aspect,twi_proxy,2012_ndvi_point,2013_ndvi_point,2014_ndvi_point,ndvi_time_mean,ndvi_time_min,ndvi_time_max,ndvi_time_std,ndvi_time_range
subtype,192,3873,122.54367948316452,51.61270464908711,0,1.0,1114.0,11.738092,332.6451,1.5712539,7298.0,7087.0,7749.0,7378.0,7087.0,7749.0,276.11713,662.0
subtype,193,3740,121.34892015528555,51.60372149624591,0,1.0,920.0,7.7898736,352.71133,1.9892067,7674.0,7696.0,7899.0,7756.3335,7674.0,7899.0,101.279594,225.0
subtype,193,3765,121.57349897631545,51.60372149624591,0,1.0,805.0,2.840452,349.92697,3.003424,7838.0,7491.0,8091.0,7806.6665,7491.0,8091.0,245.94896,600.0
subtype,195,3608,120.16314398024778,51.585755190563525,0,1.0,876.0,4.592315,18.90422,2.5216856,8076.0,7585.0,7875.0,7845.3335,7585.0,8076.0,201.54459,491.0
subtype,195,3744,121.38485276665034,51.585755190563525,0,1.0,963.0,21.440044,248.08739,0.93470126,7821.0,7617.0,7749.0,7729.0,7617.0,7821.0,84.474846,204.0
subtype,195,3804,121.92384193712206,51.585755190563525,0,1.0,830.0,13.044705,45.346138,1.4623499,7816.0,7591.0,8122.0,7843.0,7591.0,8122.0,217.61893,531.0
subtype,196,3714,121.11535818141448,51.57677203772233,0,1.0,599.0,7.9940224,59.837112,1.9630073,7740.0,7515.0,7768.0,7674.3335,7515.0,7768.0,113.24408,253.0
subtype,198,3607,120.1541608274066,51.558805732039936,0,1.0,872.0,6.864049,334.3982,2.117121,8076.0,7585.0,7875.0,7845.3335,7585.0,8076.0,201.54459,491.0
subtype,198,3806,121.94180824280444,51.558805732039936,0,1.0,737.0,1.0568552,28.030746,3.9927616,7816.0,7591.0,8122.0,7843.0,7591.0,8122.0,217.61893,531.0
subtype,199,3865,122.47181426043497,51.54982257919874,0,1.0,995.0,8.951788,262.07758,1.8481839,7224.0,7213.0,7258.0,7231.6665,7213.0,7258.0,19.154345,45.0
subtype,200,3725,121.21417286266762,51.54083942635754,0,1.0,647.0,4.456742,347.15173,2.5517764,7486.0,7516.0,7966.0,7656.0,7486.0,7966.0,219.54498,480.0
subtype,200,3756,121.49265060074468,51.54083942635754,0,1.0,884.0,3.7259247,336.47043,2.7314856,7797.0,7496.0,8015.0,7769.3335,7496.0,8015.0,212.7821,519.0
subtype,200,3875,122.56164578884692,51.54083942635754,0,1.0,998.0,5.060853,11.286263,2.4240751,7239.0,7213.0,7558.0,7336.6665,7213.0,7558.0,156.86583,345.0
subtype,201,3792,121.8160441030277,51.531856273516354,0,1.0,1046.0,5.2883058,249.39969,2.379873,7989.0,7589.0,8121.0,7899.6665,7589.0,8121.0,226.18773,532.0
subtype,204,3612,120.19907659161257,51.504906814992765,0,1.0,504.0,0.49612033,90.0,4.7490234,7947.0,7797.0,7921.0,7888.3335,7797.0,7947.0,65.448875,150.0
subtype,204,3665,120.67518369219592,51.504906814992765,0,1.0,903.0,8.3721,211.97444,1.9161627,7925.0,7455.0,7944.0,7774.6665,7455.0,7944.0,226.17151,489.0
subtype,204,3684,120.84586359617862,51.504906814992765,0,1.0,896.0,21.335901,273.98416,0.94005406,7718.0,7289.0,8000.0,7669.0,7289.0,8000.0,292.32516,711.0
subtype,206,3618,120.25297550865974,51.48694050931037,0,1.0,560.0,1.9300245,194.88394,3.3902862,7835.0,7709.0,7972.0,7838.6665,7709.0,7972.0,107.4006,263.0
subtype,206,3697,120.96264458311416,51.48694050931037,0,1.0,818.0,14.094202,88.761246,1.3819994,7525.0,7490.0,7954.0,7656.3335,7490.0,7954.0,210.96655,464.0
subtype,206,3825,122.11248814678714,51.48694050931037,0,1.0,816.0,6.002747,235.40227,2.2523322,7080.0,7440.0,7548.0,7356.0,7080.0,7548.0,200.07999,468.0
subtype,209,3596,120.05534614615345,51.45999105078679,0,1.0,582.0,3.724876,156.5076,2.731768,7941.0,7628.0,8084.0,7884.3335,7628.0,8084.0,190.42467,456.0
subtype,209,3842,122.26520174508747,51.45999105078679,0,1.0,826.0,2.676228,338.276,3.0630696,7312.0,7498.0,7628.0,7479.3335,7312.0,7628.0,129.67995,316.0
subtype,210,3696,120.95366143027297,51.451007897945594,0,1.0,890.0,13.361514,100.53384,1.4374828,7525.0,7490.0,7954.0,7656.3335,7490.0,7954.0,210.96655,464.0
subtype,210,3719,121.16027394562046,51.451007897945594,0,1.0,783.0,8.891187,29.839926,1.8550876,7564.0,7542.0,7996.0,7700.6665,7542.0,7996.0,209.02524,454.0
subtype,210,3844,122.28316805076986,51.451007897945594,0,1.0,900.0,3.9326735,61.723015,2.677321,7312.0,7498.0,7628.0,7479.3335,7312.0,7628.0,129.67995,316.0
subtype,210,3875,122.56164578884692,51.451007897945594,0,1.0,843.0,1.0386282,72.578636,4.0101614,7072.0,7198.0,7929.0,7399.6665,7072.0,7929.0,377.8133,857.0
subtype,211,3590,120.00144722910628,51.4420247451044,0,1.0,502.0,4.522673,40.98957,2.5370312,8371.0,8019.0,8305.0,8231.667,8019.0,8371.0,152.77289,352.0
subtype,211,3872,122.53469633032333,51.4420247451044,0,1.0,830.0,2.3842235,218.53918,3.178752,7683.0,7329.0,7949.0,7653.6665,7329.0,7949.0,253.96237,620.0
subtype,212,3656,120.59433531662516,51.4330415922632,0,1.0,720.0,6.6509194,138.14137,2.1489575,8069.0,7307.0,8064.0,7813.3335,7307.0,8069.0,358.03754,762.0
subtype,212,3849,122.32808381497584,51.4330415922632,0,1.0,797.0,0.79508847,141.46631,4.2773924,7321.0,7487.0,7619.0,7475.6665,7321.0,7619.0,121.921646,298.0
subtype,213,3890,122.69639308146483,51.424058439422005,0,1.0,904.0,3.4625602,270.0,2.8049839,7396.0,7257.0,7795.0,7482.6665,7257.0,7795.0,228.0268,538.0
subtype,214,3749,121.42976853085631,51.415075286580816,0,1.0,877.0,2.7191238,313.29272,3.0471451,7898.0,7296.0,7815.0,7669.6665,7296.0,7898.0,266.3861,602.0
subtype,215,4141,124.95116444460484,51.40609213373962,0,1.0,648.0,15.0803585,9.226209,1.3113577,7535.0,7624.0,7634.0,7597.6665,7535.0,7634.0,44.499687,99.0
subtype,216,3723,121.19620655698523,51.39710898089842,0,1.0,1014.0,6.2150855,4.5498433,2.2173054,7717.0,7463.0,8046.0,7742.0,7463.0,8046.0,238.66434,583.0
subtype,216,3845,122.29215120361106,51.39710898089842,0,1.0,1045.0,10.800017,185.19649,1.6567312,7115.0,7292.0,7152.0,7186.3335,7115.0,7292.0,76.22919,177.0
subtype,217,3828,122.13943760531075,51.38812582805723,0,1.0,951.0,6.095292,139.6802,2.2369184,6976.0,7306.0,7994.0,7425.3335,6976.0,7994.0,424.0765,1018.0
subtype,218,3882,122.62452785873528,51.37914267521603,0,1.0,979.0,4.6445637,48.077595,2.5103235,7756.0,7586.0,7905.0,7749.0,7586.0,7905.0,130.32523,319.0
subtype,219,3777,121.68129681040978,51.370159522374834,0,1.0,905.0,3.5815167,285.07962,2.771121,7646.0,7381.0,8047.0,7691.3335,7381.0,8047.0,273.77646,666.0
subtype,219,4136,124.90624868039887,51.370159522374834,0,1.0,649.0,9.600624,185.85916,1.776972,7172.0,7660.0,7818.0,7550.0,7172.0,7818.0,274.95938,646.0
subtype,221,1405,100.37325827109473,51.35219321669245,0,0.996875,1736.0,7.382548,267.59903,2.0435448,6983.0,6555.0,6851.0,6796.3335,6555.0,6983.0,178.95499,428.0
subtype,221,1444,100.72360123190134,51.35219321669245,0,0.9649646,1642.0,0.0,180.0,13.815511,5906.0,2528.0,5670.0,4701.3335,2528.0,5906.0,1539.796,3378.0
subtype,221,3772,121.63638104620381,51.35219321669245,0,1.0,1019.0,9.018851,78.159645,1.8405964,7818.0,7607.0,8098.0,7841.0,7607.0,8098.0,201.1086,491.0
subtype,221,3795,121.8429935615513,51.35219321669245,0,1.0,994.0,5.990606,227.74591,2.2543716,7663.0,7381.0,8169.0,7737.6665,7381.0,8169.0,326.00342,788.0
subtype,222,3733,121.2860380853972,51.34321006385125,0,1.0,1005.0,3.9609294,94.49607,2.670139,7946.0,7455.0,7925.0,7775.3335,7455.0,7946.0,226.67206,491.0
subtype,222,3842,122.26520174508747,51.34321006385125,0,1.0,953.0,5.626504,339.4922,2.3175068,7300.0,7439.0,7861.0,7533.3335,7300.0,7861.0,238.54326,561.0
subtype,223,3668,120.7021331507195,51.334226911010056,0,1.0,710.0,16.575209,190.01491,1.2118609,8211.0,7414.0,7973.0,7866.0,7414.0,8211.0,334.05487,797.0
subtype,223,3725,121.21417286266762,51.334226911010056,0,1.0,1017.0,6.3784566,202.69722,2.1911488,7665.0,7489.0,7645.0,7599.6665,7489.0,7665.0,78.67797,176.0
subtype,223,3795,121.8429935615513,51.334226911010056,0,1.0,971.0,3.1069086,0.0,2.9135995,7639.0,7436.0,7527.0,7534.0,7436.0,7639.0,83.02209,203.0
subtype,223,3825,122.11248814678714,51.334226911010056,0,1.0,875.0,1.1678015,122.17748,3.8929164,7078.0,7288.0,7839.0,7401.6665,7078.0,7839.0,320.90533,761.0
subtype,225,3795,121.8429935615513,51.31626060532766,0,1.0,936.0,3.0929542,307.0644,2.9181097,7639.0,7436.0,7527.0,7534.0,7436.0,7639.0,83.02209,203.0
subtype,225,4141,124.95116444460484,51.31626060532766,0,1.0,583.0,5.5148544,63.272682,2.3376765,7531.0,7684.0,7980.0,7731.6665,7531.0,7980.0,186.37656,449.0
subtype,226,3784,121.74417888029815,51.307277452486474,0,1.0,945.0,1.5139071,281.85162,3.6332626,7404.0,7436.0,7821.0,7553.6665,7404.0,7821.0,189.4841,417.0
subtype,227,1156,98.13645321363713,51.29829429964528,0,0.99651784,1747.0,14.648249,81.641624,1.3417765,6373.0,6408.0,5806.0,6195.6665,5806.0,6408.0,275.9062,602.0
subtype,227,3878,122.5885952473705,51.29829429964528,0,1.0,994.0,9.649266,33.896923,1.771822,7576.0,7445.0,7747.0,7589.3335,7445.0,7747.0,123.65094,302.0
subtype,229,3653,120.56738585810157,51.280327993962885,0,1.0,849.0,20.997276,98.9495,0.9576064,7908.0,7366.0,7892.0,7722.0,7366.0,7908.0,251.81474,542.0
subtype,229,3688,120.8817962075434,51.280327993962885,0,1.0,826.0,29.619648,346.85938,0.5646946,7415.0,7363.0,7904.0,7560.6665,7363.0,7904.0,243.69974,541.0
subtype,229,3779,121.69926311609217,51.280327993962885,0,1.0,879.0,0.7940627,141.55934,4.2786837,6980.0,7382.0,7831.0,7397.6665,6980.0,7831.0,347.5959,851.0
subtype,229,4103,124.60980463663942,51.280327993962885,0,1.0,663.0,6.286402,249.82385,2.205805,7683.0,7423.0,7968.0,7691.3335,7423.0,7968.0,222.57333,545.0
subtype,230,3853,122.36401642634061,51.27134484112169,0,1.0,987.0,2.4859898,262.81805,3.1369052,7480.0,7428.0,7386.0,7431.3335,7386.0,7480.0,38.447655,94.0
subtype,231,4082,124.42115842697433,51.26236168828049,0,1.0,731.0,6.5694647,36.75102,2.1613903,8122.0,7804.0,8377.0,8101.0,7804.0,8377.0,234.3971,573.0
subtype,232,3578,119.89364939501193,51.253378535439296,0,1.0,728.0,8.168508,155.1678,1.9411263,8299.0,7808.0,8167.0,8091.3335,7808.0,8299.0,207.4678,491.0
subtype,232,3732,121.277054932556,51.253378535439296,0,1.0,832.0,1.630944,342.3951,3.5587628,7801.0,7466.0,7555.0,7607.3335,7466.0,7801.0,141.68117,335.0
subtype,234,3799,121.87892617291607,51.23541222975691,0,1.0,1088.0,11.70099,44.958603,1.5745097,7091.0,7466.0,7799.0,7452.0,7091.0,7799.0,289.20926,708.0
subtype,234,4095,124.53793941390987,51.23541222975691,0,1.0,602.0,0.7937631,218.41339,4.279061,8156.0,7693.0,8156.0,8001.6665,7693.0,8156.0,218.26028,463.0
subtype,235,3715,121.12434133425569,51.226429076915714,0,1.0,903.0,1.0551708,207.85843,3.9943569,7323.0,7488.0,7824.0,7545.0,7323.0,7824.0,208.46582,501.0
subtype,236,3647,120.5134869410544,51.21744592407452,0,1.0,780.0,9.097556,114.00154,1.8317612,8002.0,7820.0,8068.0,7963.3335,7820.0,8068.0,104.872406,248.0
subtype,236,3659,120.62128477514875,51.21744592407452,0,1.0,801.0,0.621967,180.0,4.522964,8110.0,7226.0,8131.0,7822.3335,7226.0,8131.0,421.75845,905.0
subtype,236,3855,122.381982732023,51.21744592407452,0,1.0,945.0,4.8819556,17.591978,2.4602451,7345.0,7526.0,7601.0,7490.6665,7345.0,7601.0,107.45644,256.0
subtype,236,3981,123.5138599900136,51.21744592407452,0,1.0,728.0,0.98596,90.0,4.0622096,7941.0,7429.0,8458.0,7942.6665,7429.0,8458.0,420.08914,1029.0
subtype,237,4052,124.15166384173847,51.20846277123332,0,1.0,623.0,6.384665,122.248215,2.190168,7749.0,7913.0,8108.0,7923.3335,7749.0,8108.0,146.74316,359.0
subtype,237,4104,124.61878778948062,51.20846277123332,0,1.0,691.0,5.4149885,273.28262,2.3560622,7691.0,7536.0,7822.0,7683.0,7536.0,7822.0,116.895966,286.0
subtype,238,3743,121.37586961380914,51.199479618392125,0,1.0,969.0,12.126703,163.72646,1.5377223,8192.0,7835.0,8190.0,8072.3335,7835.0,8192.0,167.82199,357.0
subtype,239,1537,101.5590344461325,51.190496465550936,0,0.99651784,1878.0,7.125961,124.362434,2.0792997,7047.0,7034.0,6872.0,6984.3335,6872.0,7047.0,79.60877,175.0
subtype,239,4068,124.29539428719758,51.190496465550936,0,1.0,620.0,12.992465,296.54968,1.4665041,8299.0,7816.0,8375.0,8163.3335,7816.0,8375.0,247.5538,559.0
subtype,240,3600,120.09127875751824,51.18151331270974,0,1.0,703.0,14.222085,61.89071,1.3725884,8104.0,7874.0,8156.0,8044.6665,7874.0,8156.0,122.53254,282.0
subtype,241,3670,120.7200994564019,51.17253015986854,0,1.0,802.0,10.43721,193.49391,1.6916966,8134.0,7277.0,8036.0,7815.6665,7277.0,8134.0,382.99026,857.0
subtype,241,4046,124.09776492469129,51.17253015986854,0,1.0,617.0,7.880041,228.18784,1.9775536,7941.0,7807.0,8237.0,7995.0,7807.0,8237.0,179.65152,430.0
subtype,242,3609,120.17212713308899,51.16354700702735,0,1.0,967.0,12.56948,242.44922,1.5007259,8087.0,7498.0,7991.0,7858.6665,7498.0,8087.0,258.02368,589.0
subtype,243,3637,120.42365541264246,51.15456385418615,0,1.0,1044.0,10.663061,210.13484,1.6697968,8106.0,7722.0,7956.0,7928.0,7722.0,8106.0,158.01266,384.0
subtype,243,4097,124.55590571959226,51.15456385418615,0,1.0,551.0,4.0411267,256.67407,2.6500292,8347.0,7804.0,8431.0,8194.0,7804.0,8431.0,277.89566,627.0
subtype,244,3673,120.74704891492547,51.145580701344954,0,1.0,938.0,15.537005,5.3194175,1.2800579,7937.0,7674.0,8006.0,7872.3335,7674.0,8006.0,143.0439,332.0
subtype,244,3692,120.91772881890819,51.145580701344954,0,1.0,881.0,10.640937,113.856895,1.6719224,7943.0,7368.0,7674.0,7661.6665,7368.0,7943.0,234.90471,575.0
subtype,244,3760,121.52858321210947,51.145580701344954,0,1.0,1140.0,3.9441042,94.51535,2.6744094,7009.0,7346.0,7548.0,7301.0,7009.0,7548.0,222.33458,539.0
subtype,244,4055,124.17861330026204,51.145580701344954,0,1.0,494.0,0.79316676,321.64096,4.279813,7857.0,7649.0,8109.0,7871.6665,7649.0,8109.0,188.08037,460.0
subtype,244,4056,124.18759645310325,51.145580701344954,0,1.0,505.0,1.602005,112.83987,3.5766747,7857.0,7649.0,8109.0,7871.6665,7649.0,8109.0,188.08037,460.0
subtype,246,3586,119.96551461774149,51.12761439566257,0,1.0,695.0,7.4999228,281.89667,2.0275922,8091.0,7615.0,8139.0,7948.3335,7615.0,8139.0,236.51546,524.0
subtype,246,3719,121.16027394562046,51.12761439566257,0,1.0,1055.0,7.4823728,51.690544,2.0299618,7591.0,7458.0,7908.0,7652.3335,7458.0,7908.0,188.76146,450.0
subtype,246,3822,122.08553868826357,51.12761439566257,0,1.0,1025.0,10.295792,263.13553,1.7056409,7241.0,7285.0,7482.0,7336.0,7241.0,7482.0,104.78868,241.0
subtype,246,3854,122.37299957918182,51.12761439566257,0,1.0,891.0,4.7220063,31.322725,2.4937134,7245.0,7424.0,7755.0,7474.6665,7245.0,7755.0,211.26654,510.0
subtype,246,4140,124.94218129176365,51.12761439566257,0,1.0,480.0,1.0546781,332.19226,3.9948242,7944.0,7871.0,8260.0,8025.0,7871.0,8260.0,168.8214,389.0
subtype,247,3818,122.04960607689878,51.11863124282137,0,1.0,1077.0,9.3452215,117.500824,1.8044325,7319.0,7378.0,7199.0,7298.6665,7199.0,7378.0,74.47744,179.0
subtype,247,3828,122.13943760531075,51.11863124282137,0,1.0,1124.0,21.675785,53.0666,0.9226613,7286.0,7392.0,7166.0,7281.3335,7166.0,7392.0,92.323105,226.0
subtype,248,3614,120.21704289729496,51.109648089980176,0,1.0,947.0,10.9837675,18.036707,1.6394472,8112.0,7384.0,8108.0,7868.0,7384.0,8112.0,342.24356,728.0
subtype,248,3704,121.02552665300253,51.109648089980176,0,1.0,1104.0,4.006552,158.42587,2.6586497,7974.0,7678.0,7936.0,7862.6665,7678.0,7974.0,131.49736,296.0
subtype,249,3937,123.11860126500102,51.10066493713898,0,1.0,851.0,9.2291975,302.30865,1.8171471,7870.0,7205.0,8264.0,7779.6665,7205.0,8264.0,437.0281,1059.0
subtype,249,3995,123.63962412979035,51.10066493713898,0,1.0,652.0,1.3554256,46.51167,3.7438827,8290.0,7490.0,8437.0,8072.3335,7490.0,8437.0,416.12204,947.0
subtype,250,3578,119.89364939501193,51.09168178429778,0,1.0,580.0,5.912292,199.35817,2.2676256,7841.0,7686.0,8138.0,7888.3335,7686.0,8138.0,187.53903,452.0
subtype,250,3853,122.36401642634061,51.09168178429778,0,1.0,851.0,0.7928108,321.6735,4.2802615,7464.0,7525.0,7119.0,7369.3335,7119.0,7525.0,178.75558,406.0
subtype,251,3575,119.86669993648835,51.08269863145659,0,1.0,776.0,15.318797,313.91122,1.2949094,7841.0,7686.0,8138.0,7888.3335,7686.0,8138.0,187.53903,452.0
subtype,251,3594,120.03737984047106,51.08269863145659,0,1.0,711.0,10.49914,319.59735,1.6856469,8098.0,7372.0,8137.0,7869.0,7372.0,8137.0,351.79254,765.0
subtype,251,3613,120.20805974445378,51.08269863145659,0,1.0,894.0,7.3913803,97.2111,2.0423357,7934.0,7549.0,7976.0,7819.6665,7549.0,7976.0,192.15677,427.0
subtype,251,3652,120.55840270526039,51.08269863145659,0,1.0,774.0,0.49157915,90.0,4.7582183,8093.0,7347.0,7858.0,7766.0,7347.0,8093.0,311.4236,746.0
subtype,251,3676,120.77399837344907,51.08269863145659,0,1.0,1043.0,12.976649,19.578321,1.4677649,7626.0,7676.0,7975.0,7759.0,7626.0,7975.0,154.09305,349.0
subtype,251,3895,122.74130884567082,51.08269863145659,0,1.0,934.0,1.1632494,57.681297,3.896823,7970.0,7793.0,8223.0,7995.3335,7793.0,8223.0,176.45836,430.0
subtype,251,3910,122.87605613828875,51.08269863145659,0,1.0,677.0,7.672382,194.75922,2.00459,7693.0,7653.0,8166.0,7837.3335,7653.0,8166.0,232.97543,513.0
subtype,252,3661,120.63925108083114,51.0737154786154,0,1.0,833.0,8.163534,190.33452,1.9417437,8126.0,7417.0,7906.0,7816.3335,7417.0,8126.0,296.311,709.0
subtype,252,3668,120.7021331507195,51.0737154786154,0,1.0,1064.0,2.8896208,329.347,2.9862335,7520.0,7678.0,7821.0,7673.0,7520.0,7821.0,122.933586,301.0
subtype,252,3676,120.77399837344907,51.0737154786154,0,1.0,995.0,3.939412,150.1145,2.6756034,7626.0,7676.0,7975.0,7759.0,7626.0,7975.0,154.09305,349.0
subtype,252,3884,122.64249416441767,51.0737154786154,0,1.0,1037.0,11.421162,130.15337,1.5993849,7640.0,7796.0,8097.0,7844.3335,7640.0,8097.0,189.674,457.0
subtype,253,3716,121.13332448709687,51.0647323257742,0,1.0,958.0,6.1611376,287.55936,2.2260914,8148.0,7680.0,7916.0,7914.6665,7680.0,8148.0,191.06253,468.0
subtype,253,3825,122.11248814678714,51.0647323257742,0,1.0,1055.0,16.310276,15.295074,1.2288935,7119.0,7429.0,7623.0,7390.3335,7119.0,7623.0,207.5658,504.0
subtype,253,3893,122.72334253998844,51.0647323257742,0,1.0,910.0,17.524916,199.02144,1.152716,7970.0,7793.0,8223.0,7995.3335,7793.0,8223.0,176.45836,430.0
subtype,254,4052,124.15166384173847,51.055749172933005,0,1.0,541.0,4.583597,254.28696,2.523594,7736.0,7779.0,7883.0,7799.3335,7736.0,7883.0,61.710796,147.0
subtype,255,3704,121.02552665300253,51.04676602009181,0,1.0,964.0,6.8208766,248.71344,2.1234908,7622.0,7446.0,8031.0,7699.6665,7446.0,8031.0,245.05826,585.0
subtype,255,3793,121.8250272558689,51.04676602009181,0,1.0,826.0,0.79251516,38.29946,4.2806344,7380.0,7503.0,7616.0,7499.6665,7380.0,7616.0,96.37543,236.0
subtype,256,3691,120.90874566606699,51.03778286725061,0,1.0,1011.0,9.567243,255.07057,1.780521,8095.0,7513.0,7664.0,7757.3335,7513.0,8095.0,246.59593,582.0
subtype,256,3784,121.74417888029815,51.03778286725061,0,1.0,791.0,1.9881245,261.0041,3.360605,7573.0,7655.0,7064.0,7430.6665,7064.0,7655.0,261.42474,591.0
subtype,256,3905,122.83114037408276,51.03778286725061,0,1.0,857.0,10.556417,343.9801,1.6800818,7665.0,7712.0,8142.0,7839.6665,7665.0,8142.0,214.6413,477.0
subtype,256,4062,124.24149537015042,51.03778286725061,0,1.0,607.0,4.4857535,334.085,2.5452616,8064.0,7898.0,8219.0,8060.3335,7898.0,8219.0,131.07333,321.0
subtype,256,4078,124.38522581560954,51.03778286725061,0,1.0,708.0,10.683435,88.351265,1.6678431,8279.0,7988.0,8323.0,8196.667,7988.0,8323.0,148.639,335.0
subtype,257,3719,121.16027394562046,51.028799714409416,0,1.0,1038.0,16.184095,159.24695,1.2370924,7856.0,7848.0,8013.0,7905.6665,7848.0,8013.0,75.96637,165.0
subtype,257,3793,121.8250272558689,51.028799714409416,0,1.0,890.0,1.029995,287.57214,4.01851,7380.0,7503.0,7616.0,7499.6665,7380.0,7616.0,96.37543,236.0
subtype,257,3819,122.05858922973998,51.028799714409416,0,1.0,836.0,3.3275535,297.82538,2.8448472,7467.0,7367.0,7218.0,7350.6665,7218.0,7467.0,102.307816,249.0
subtype,257,3941,123.1545338763658,51.028799714409416,0,1.0,877.0,14.496217,140.966,1.3526734,7805.0,7249.0,8144.0,7732.6665,7249.0,8144.0,368.94476,895.0
subtype,257,3967,123.38809585023688,51.028799714409416,0,1.0,704.0,16.85855,137.25552,1.1939098,8268.0,8055.0,8371.0,8231.333,8055.0,8371.0,131.58604,316.0
subtype,257,4080,124.40319212129194,51.028799714409416,0,1.0,645.0,6.6647515,347.28952,2.146861,8260.0,7998.0,8229.0,8162.3335,7998.0,8260.0,116.88836,262.0
subtype,258,3684,120.84586359617862,51.01981656156822,0,1.0,1078.0,25.712723,191.2872,0.73076177,8076.0,7462.0,8199.0,7912.3335,7462.0,8199.0,322.36865,737.0
subtype,259,1402,100.34630881257115,51.01083340872703,0,0.96553606,1642.0,0.0,180.0,13.815511,3308.0,4001.0,1302.0,2870.3333,1302.0,4001.0,1144.4983,2699.0
subtype,259,3589,119.99246407626508,51.01083340872703,0,1.0,775.0,15.20072,16.48464,1.3030256,8078.0,7599.0,8270.0,7982.3335,7599.0,8270.0,282.16345,671.0
subtype,260,3554,119.67805372682325,51.001850255885834,0,1.0,484.0,0.9813721,90.0,4.0668745,7424.0,7735.0,7899.0,7686.0,7424.0,7899.0,196.989,475.0
subtype,260,3598,120.07331245183585,51.001850255885834,0,1.0,751.0,2.502619,231.6148,3.13023,7941.0,7467.0,8174.0,7860.6665,7467.0,8174.0,294.16812,707.0
subtype,262,3774,121.6543473518862,50.98388395020344,0,1.0,998.0,10.630682,10.512721,1.6729091,7921.0,7686.0,8006.0,7871.0,7686.0,8006.0,135.33908,320.0
subtype,262,3778,121.69027996325099,50.98388395020344,0,1.0,948.0,9.401687,341.92618,1.7982998,7921.0,7686.0,8006.0,7871.0,7686.0,8006.0,135.33908,320.0
subtype,262,3780,121.70824626893337,50.98388395020344,0,1.0,885.0,3.7188287,336.7235,2.7333972,7709.0,7656.0,7647.0,7670.6665,7647.0,7709.0,27.35365,62.0
subtype,262,3938,123.12758441784221,50.98388395020344,0,1.0,757.0,6.812928,248.68715,2.124668,7790.0,7685.0,8152.0,7875.6665,7685.0,8152.0,200.04388,467.0
subtype,262,4037,124.01691654912054,50.98388395020344,0,1.0,485.0,0.0,180.0,13.815511,8132.0,8007.0,8305.0,8148.0,8007.0,8305.0,122.18292,298.0
subtype,263,3800,121.88790932575728,50.974900797362245,0,1.0,943.0,17.426514,100.965416,1.1587118,7995.0,7262.0,7445.0,7567.3335,7262.0,7995.0,311.49783,733.0
subtype,263,3811,121.98672400701042,50.974900797362245,0,1.0,904.0,14.64781,213.83147,1.3418077,7949.0,7262.0,7809.0,7673.3335,7262.0,7949.0,296.419,687.0
subtype,263,3868,122.49876371895854,50.974900797362245,0,1.0,987.0,4.477929,119.0233,2.5470145,7467.0,7427.0,7351.0,7415.0,7351.0,7467.0,48.110985,116.0
subtype,264,3639,120.44162171832485,50.96591764452105,0,1.0,699.0,0.5806399,122.38395,4.5917187,7882.0,7261.0,7987.0,7710.0,7261.0,7987.0,320.37167,726.0
subtype,265,3683,120.83688044333744,50.95693449167986,0,1.0,906.0,14.465775,254.12619,1.3548678,8142.0,7513.0,7868.0,7841.0,7513.0,8142.0,257.49692,629.0
subtype,265,3823,122.09452184110476,50.95693449167986,0,1.0,816.0,1.5964785,247.07652,3.580132,7395.0,7398.0,7801.0,7531.3335,7395.0,7801.0,190.68706,406.0
